订单号,订单状态,支付时间,发货时间,确认收货时间,订单成交时间,承诺发货时间,商品名称,商品ID,商家编码-商品维度,商家编码-规格维度,商品规格,规格id,规格名称,样式ID,商品一级类目,商品二级类目,商品三级类目,商品四级类目,商品数量(件),商品单价(元),商品总价(元),用户实付金额(元),商家实收金额(元),邮费(元),店铺优惠折扣(元),平台优惠折扣(元),多多支付立减金额(元),拼多多优惠券(元),平台技术服务费(元),上门安装费(元),送货入户费(元),送货入户并安装费(元),退款金额(元),退款原因,退款类型,售后状态,省,市,区,街道/镇,收货人,收货人手机,买家留言,商家备注,订单来源,是否直播间成交,是否直播间引导成交,是否门店自提,门店名称,支付方式,是否分期,分期期数,手续费承担方,是否预售,是否顺丰加价,是否抽奖或0元试用,是否社区团购,是否无痕发货,是否节能补贴,快递公司,快递单号,配送状态,集运类型
2705000318,已退款,2026-05-17 15:05:37,2026-05-18 05:30:11,2026-05-19,2026-05-17 22:57:19,2026-05-19,有机红枣夹核桃500g,PD00007,SP00007,SKU015,500g袋装,SKU015,500g袋装,ST015,食品生鲜,坚果零食,红枣,夹心红枣,1,39.00,39.00,31.80,31.61,0.00,2.88,2.52,1.80,0.00,0.19,0.00,0.00,0.00,29.84,卖家发错尺码,退货退款,退款成功,江苏省,南京,东城区,南京市东城区建设路148号,用户282,19681888989,,,H5,否,否,否,,多多支付,否,,,否,否,是,否,否,否,圆通速递,YT81379127578,运输中,
2705000194,已付款,2026-05-17 18:44:40,2026-05-20 16:09:15,2026-05-26,2026-05-17 04:12:44,2026-05-19,男士运动休闲鞋透气款,PD00005,SP00005,SKU010,39码-黑色,SKU010,39码-黑色,ST010,运动户外,运动鞋服,运动鞋,跑步鞋,1,119.00,119.00,114.93,114.24,0.00,1.63,1.42,1.02,0.00,0.69,0.00,0.00,0.00,0.00,,,,江苏省,南京,锦江区,南京市锦江区解放路45号,用户471,16524920638,,,APP-iOS,否,否,否,,多多支付,否,,,否,否,否,否,否,否,申通快递,YT76704603715,运输中,
2705000152,已发货,2026-05-17 19:42:24,2026-05-20 09:20:00,2026-05-22,2026-05-17 03:50:04,2026-05-19,男士运动休闲鞋透气款,PD00005,SP00005,SKU011,40码-黑色,SKU011,40码-黑色,ST011,运动户外,运动鞋服,运动鞋,跑步鞋,2,119.00,238.00,222.32,220.99,0.00,6.27,5.49,3.92,0.00,1.33,0.00,0.00,0.00,0.00,,,,重庆市,重庆,福田区,重庆市福田区南京路278号,用户402,14798319429,,,小程序,否,否,否,,支付宝,否,,买家,否,否,否,否,否,否,顺丰速运,YT54598658081,运输中,
2705000271,待发货,2026-05-17 21:46:38,2026-05-17 05:30:06,2026-05-18,2026-05-17 18:55:26,2026-05-19,夏季冰丝凉席三件套,PD00001,SP00001,SKU002,1.8m床-灰色,SKU002,1.8m床-灰色,ST002,家居生活,床上用品,凉席,冰丝凉席,1,109.00,109.00,85.63,85.12,0.00,7.17,6.27,4.48,5.45,0.51,0.00,0.00,0.00,0.00,,,,重庆市,重庆,南山区,重庆市南山区解放路274号,用户737,14235947832,,,APP-Android,否,否,否,,支付宝,否,,,否,否,否,否,否,否,顺丰速运,YT21991988653,已签收,
2705000459,已签收,2026-05-17 22:15:12,2026-05-18 11:14:19,2026-05-24,2026-05-17 17:47:05,2026-05-19,不锈钢保温杯大容量,PD00004,SP00004,SKU008,500ml-黑色,SKU008,500ml-黑色,ST008,家居生活,餐饮用具,保温杯,不锈钢保温杯,1,45.00,45.00,34.85,34.64,0.00,4.06,3.55,2.54,0.00,0.21,0.00,43.82,0.00,0.00,,,,河北省,石家庄,西城区,石家庄市西城区建设路236号,用户302,13261833227,,,网页,否,否,否,,多多支付,否,,,否,否,否,否,否,否,申通快递,YT51044386276,派送中,
2705000205,已退款,2026-05-17 23:02:19,2026-05-19 01:01:29,2026-05-20,2026-05-17 11:49:24,2026-05-19,桌面手机支架可折叠,PD00008,SP00008,SKU018,升级款-银色,SKU018,升级款-银色,ST018,数码电器,手机配件,支架,桌面支架,2,29.90,59.80,51.35,50.84,0.00,3.38,2.96,2.11,0.00,0.51,0.00,0.00,0.00,37.40,不喜欢/效果不好,仅退款,退款成功,河南省,郑州,浦东新区,郑州市浦东新区建设路178号,用户927,16161996742,,,APP-iOS,否,否,否,,微信支付,否,6,,否,否,否,否,否,是,极兔速递,YT30649306631,已签收,
2705000151,已发货,2026-05-17 23:50:55,2026-05-19 04:52:42,2026-05-24,2026-05-17 03:03:22,2026-05-19,桌面手机支架可折叠,PD00008,SP00008,SKU018,升级款-银色,SKU018,升级款-银色,ST018,数码电器,手机配件,支架,桌面支架,2,29.90,59.80,44.61,44.34,0.00,4.88,4.27,3.05,2.99,0.27,0.00,0.00,0.00,37.56,七天无理由退货,仅退款,退款成功,重庆市,重庆,西城区,重庆市西城区建设路254号,用户119,13434439525,,,小程序,是,否,否,,花呗分期,否,12,,否,否,否,否,否,否,圆通速递,YT58489309420,运输中,
2705000033,已完成,2026-05-18 03:55:20,2026-05-20 04:57:23,2026-05-27,2026-05-18 04:37:51,2026-05-20,女士防晒衣轻薄透气,PD00006,SP00006,SKU013,M码-浅蓝,SKU013,M码-浅蓝,ST013,服饰内衣,女装,外套,防晒衣,3,69.00,207.00,161.62,160.65,0.00,18.15,15.88,11.35,0.00,0.97,0.00,0.00,0.00,0.00,,,,河北省,石家庄,海淀区,石家庄市海淀区建设路136号,用户136,17714411496,,,H5,否,否,否,,多多支付,否,,,是,否,否,否,否,否,中通快递,YT82534174088,派送中,
2705000340,已完成,2026-05-18 05:34:30,2026-05-21 18:22:56,2026-05-23,2026-05-18 22:47:08,2026-05-20,夏季冰丝凉席三件套,PD00001,SP00001,SKU003,1.5m床-蓝色,SKU003,1.5m床-蓝色,ST003,家居生活,床上用品,凉席,冰丝凉席,1,89.00,89.00,81.40,80.59,0.00,3.04,2.66,1.90,0.00,0.81,0.00,0.00,0.00,0.00,,,,湖北省,武汉,武侯区,武汉市武侯区长安街155号,用户936,16572247433,,,APP-Android,否,否,否,,微信支付,否,,,是,否,否,否,否,是,韵达快递,YT80193276826,运输中,
2705000510,已签收,2026-05-18 07:39:39,2026-05-21 11:30:00,2026-05-26,2026-05-18 07:53:21,2026-05-20,儿童益智积木拼装玩具,PD00003,SP00003,SKU006,大颗粒100粒,SKU006,大颗粒100粒,ST006,母婴玩具,益智玩具,积木,大颗粒积木,1,59.00,59.00,53.12,52.80,0.00,1.17,1.03,0.73,2.95,0.32,0.00,0.00,0.00,0.00,,,,重庆市,重庆,东城区,重庆市东城区人民路162号,用户214,18561721189,,,网页,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,邮政快递,YT73230993881,运输中,转运
2705000210,已发货,2026-05-18 11:33:29,2026-05-18 18:13:33,2026-05-22,2026-05-18 19:57:18,2026-05-20,男士运动休闲鞋透气款,PD00005,SP00005,SKU010,39码-黑色,SKU010,39码-黑色,ST010,运动户外,运动鞋服,运动鞋,跑步鞋,2,119.00,238.00,211.49,210.22,0.00,10.60,9.28,6.63,0.00,1.27,0.00,0.00,0.00,0.00,,,,广西,南宁,浦东新区,南宁市浦东新区长安街57号,用户995,14256787088,,,APP-iOS,否,否,否,,多多支付,否,,,否,否,否,否,是,是,申通快递,YT39199244656,运输中,
2705000123,待发货,2026-05-18 16:52:59,2026-05-18 17:13:15,2026-05-25,2026-05-18 04:01:41,2026-05-20,桌面手机支架可折叠,PD00008,SP00008,SKU018,升级款-银色,SKU018,升级款-银色,ST018,数码电器,手机配件,支架,桌面支架,1,29.90,29.90,25.33,25.18,0.00,1.83,1.60,1.14,0.00,0.15,0.00,0.00,0.00,0.00,,,,重庆市,重庆,朝阳区,重庆市朝阳区解放路245号,用户143,13166084703,发之前检查一下质量,,H5,是,是,否,,微信支付,否,,,否,否,否,否,否,否,顺丰速运,YT90762530243,运输中,
2705000382,待发货,2026-05-18 18:52:40,2026-05-21 02:25:03,2026-05-23,2026-05-18 07:01:13,2026-05-20,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,1,129.00,129.00,105.11,104.48,0.00,9.56,8.36,5.97,0.00,0.63,0.00,0.00,0.00,0.00,,,换货,河北省,石家庄,朝阳区,石家庄市朝阳区中山路113号,用户630,19546987128,,老客户,网页,否,否,否,,花呗分期,否,3,,否,否,否,否,否,否,中通快递,YT40287429699,运输中,集运
2705000345,已取消,2026-05-18 20:27:26,,,2026-05-18 19:36:11,2026-05-20,儿童益智积木拼装玩具,PD00003,SP00003,SKU007,大颗粒200粒,SKU007,大颗粒200粒,ST007,母婴玩具,益智玩具,积木,大颗粒积木,2,99.00,198.00,159.24,157.65,0.00,15.50,13.57,9.69,0.00,1.59,0.00,0.00,0.00,0.00,,,,北京市,北京,天河区,北京市天河区南京路132号,用户103,16105056011,,,小程序,否,否,否,,支付宝,否,,,否,否,否,否,否,否,韵达快递,YT52007298147,,转运
2705000098,已完成,2026-05-18 21:40:19,2026-05-19 08:26:07,2026-05-25,2026-05-18 08:20:42,2026-05-20,儿童益智积木拼装玩具,PD00003,SP00003,SKU007,大颗粒200粒,SKU007,大颗粒200粒,ST007,母婴玩具,益智玩具,积木,大颗粒积木,1,99.00,99.00,82.17,81.68,0.00,6.73,5.89,4.21,0.00,0.49,0.00,0.00,0.00,0.00,,,,重庆市,重庆,锦江区,重庆市锦江区人民路31号,用户729,16351860871,,,小程序,否,否,否,,多多支付,否,,,否,否,否,否,否,否,顺丰速运,YT11686816717,派送中,
2705000176,已取消,2026-05-19 00:34:36,,,2026-05-19 06:19:21,2026-05-21,有机红枣夹核桃500g,PD00007,SP00007,SKU016,1000g礼盒,SKU016,1000g礼盒,ST016,食品生鲜,坚果零食,红枣,夹心红枣,2,69.00,138.00,127.12,126.36,0.00,1.59,1.39,1.00,6.90,0.76,0.00,0.00,0.00,0.00,,,,四川省,成都,海淀区,成都市海淀区人民路90号,用户338,19741329804,,,小程序,否,否,否,,多多支付,否,,,否,否,否,否,是,否,申通快递,YT54294644410,,
2705000101,已签收,2026-05-19 05:28:55,2026-05-20 09:54:44,2026-05-23,2026-05-19 04:52:27,2026-05-21,夏季冰丝凉席三件套,PD00001,SP00001,SKU001,1.5m床-灰色,SKU001,1.5m床-灰色,ST001,家居生活,床上用品,凉席,冰丝凉席,2,89.00,178.00,125.30,124.55,0.00,17.52,15.33,10.95,8.90,0.75,0.00,46.60,0.00,0.00,,,,陕西省,西安,天河区,西安市天河区人民路7号,用户922,14849607948,,,APP-iOS,否,否,否,,微信支付,否,,,否,否,否,否,否,否,邮政快递,YT44882651515,运输中,
2705000183,已付款,2026-05-19 06:17:22,2026-05-19 20:36:25,2026-05-26,2026-05-19 11:22:32,2026-05-21,桌面手机支架可折叠,PD00008,SP00008,SKU018,升级款-银色,SKU018,升级款-银色,ST018,数码电器,手机配件,支架,桌面支架,2,29.90,59.80,47.63,47.34,0.00,4.87,4.26,3.04,0.00,0.29,0.00,0.00,0.00,0.00,,,,湖北省,武汉,武侯区,武汉市武侯区南京路165号,用户574,17365103997,麻烦包装好一点,要赠品,APP-iOS,否,否,否,,花呗分期,否,,,否,否,否,否,否,是,邮政快递,YT18226948092,运输中,
2705000295,已发货,2026-05-19 08:21:09,2026-05-21 14:28:19,2026-05-25,2026-05-19 10:10:32,2026-05-21,不锈钢保温杯大容量,PD00004,SP00004,SKU008,500ml-黑色,SKU008,500ml-黑色,ST008,家居生活,餐饮用具,保温杯,不锈钢保温杯,1,45.00,45.00,34.75,34.54,0.00,4.10,3.59,2.56,0.00,0.21,71.25,0.00,0.00,0.00,,,,上海市,上海,西城区,上海市西城区建设路216号,用户760,14481673575,,,H5,否,否,否,,微信支付,否,3,,否,否,否,否,否,否,邮政快递,YT25807005775,运输中,
2705000034,待发货,2026-05-19 10:25:31,2026-05-19 23:32:13,2026-05-25,2026-05-19 06:25:01,2026-05-21,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,1,129.00,129.00,106.03,105.39,0.00,9.19,8.04,5.74,0.00,0.64,0.00,0.00,0.00,0.00,,,,福建省,厦门,朝阳区,厦门市朝阳区长安街297号,用户789,16395265519,,,APP-Android,否,否,否,,微信支付,否,,,否,否,否,否,否,否,邮政快递,YT68837555184,派送中,
2705000218,已取消,2026-05-19 10:35:53,,,2026-05-19 13:55:28,2026-05-21,男士运动休闲鞋透气款,PD00005,SP00005,SKU011,40码-黑色,SKU011,40码-黑色,ST011,运动户外,运动鞋服,运动鞋,跑步鞋,1,119.00,119.00,109.48,108.82,0.00,3.81,3.33,2.38,0.00,0.66,0.00,0.00,0.00,0.00,,,,陕西省,西安,朝阳区,西安市朝阳区解放路50号,用户682,16103663453,,,网页,否,否,否,,多多支付,否,,,否,否,否,否,否,否,顺丰速运,YT46291406390,,
2705000084,已完成,2026-05-19 15:42:38,2026-05-20 16:04:43,2026-05-26,2026-05-19 16:09:31,2026-05-21,女士防晒衣轻薄透气,PD00006,SP00006,SKU014,L码-粉色,SKU014,L码-粉色,ST014,服饰内衣,女装,外套,防晒衣,1,69.00,69.00,52.35,52.04,0.00,5.28,4.62,3.30,3.45,0.31,0.00,0.00,0.00,0.00,,,补发,湖北省,武汉,南山区,武汉市南山区南京路107号,用户516,19337687697,发之前检查一下质量,,H5,否,否,否,,微信支付,否,,,否,否,否,否,否,否,顺丰速运,YT22470660004,运输中,
2705000220,已付款,2026-05-19 18:33:34,2026-05-21 00:30:34,2026-05-27,2026-05-19 08:48:57,2026-05-21,儿童益智积木拼装玩具,PD00003,SP00003,SKU006,大颗粒100粒,SKU006,大颗粒100粒,ST006,母婴玩具,益智玩具,积木,大颗粒积木,5,59.00,295.00,235.32,233.91,0.00,17.97,15.73,11.23,14.75,1.41,0.00,0.00,0.00,0.00,,,,湖北省,武汉,南山区,武汉市南山区长安街141号,用户512,13400194253,送人用请精美包装,,APP-iOS,否,否,否,,微信支付,否,,,否,否,否,否,否,否,申通快递,YT99919047201,运输中,
2705000041,已退款,2026-05-19 23:34:06,2026-05-21 04:13:45,2026-05-26,2026-05-19 03:57:47,2026-05-21,桌面手机支架可折叠,PD00008,SP00008,SKU018,升级款-银色,SKU018,升级款-银色,ST018,数码电器,手机配件,支架,桌面支架,1,29.90,29.90,23.57,23.43,0.00,2.53,2.22,1.58,0.00,0.14,0.00,0.00,0.00,14.75,七天无理由退货,退货退款,退款成功,陕西省,西安,天河区,西安市天河区解放路5号,用户349,14293639644,,,小程序,否,否,否,,支付宝,否,,,否,否,否,否,否,否,圆通速递,YT82230217461,运输中,
2705000211,已发货,2026-05-20 04:07:39,2026-05-21 22:26:14,2026-05-23,2026-05-20 22:16:37,2026-05-22,女士防晒衣轻薄透气,PD00006,SP00006,SKU014,L码-粉色,SKU014,L码-粉色,ST014,服饰内衣,女装,外套,防晒衣,2,69.00,138.00,108.45,107.80,0.00,11.82,10.34,7.39,0.00,0.65,0.00,0.00,0.00,0.00,,,,湖北省,武汉,朝阳区,武汉市朝阳区南京路247号,用户889,14283761849,,,小程序,是,否,否,,多多支付,否,,,是,否,否,否,否,否,申通快递,YT99299412284,已签收,
2705000242,已签收,2026-05-20 06:32:01,2026-05-22 19:54:48,2026-05-26,2026-05-20 21:10:07,2026-05-22,不锈钢保温杯大容量,PD00004,SP00004,SKU009,800ml-银色,SKU009,800ml-银色,ST009,家居生活,餐饮用具,保温杯,不锈钢保温杯,1,65.00,65.00,50.90,50.59,0.00,4.34,3.80,2.71,3.25,0.31,0.00,0.00,0.00,0.00,,,,福建省,厦门,海淀区,厦门市海淀区解放路54号,用户673,19397034700,,,H5,否,否,否,,支付宝,否,3,,否,否,否,否,是,否,韵达快递,YT17695989571,已签收,
2705000230,已取消,2026-05-20 12:35:36,,,2026-05-20 21:07:49,2026-05-22,无线蓝牙耳机Pro版,PD00002,SP00002,SKU005,白色降噪版,SKU005,白色降噪版,ST005,数码电器,影音设备,耳机,无线耳机,5,189.00,945.00,944.35,938.68,0.00,0.26,0.23,0.16,0.00,5.67,0.00,0.00,0.00,0.00,,,,江西省,南昌,朝阳区,南昌市朝阳区南京路8号,用户874,13140239332,,,APP-Android,否,否,否,,微信支付,否,12,,否,否,否,否,否,否,韵达快递,YT35980647616,,
2705000424,已取消,2026-05-20 13:58:07,,,2026-05-20 03:02:35,2026-05-22,女士防晒衣轻薄透气,PD00006,SP00006,SKU014,L码-粉色,SKU014,L码-粉色,ST014,服饰内衣,女装,外套,防晒衣,3,69.00,207.00,195.10,193.93,0.00,0.62,0.54,0.39,10.35,1.17,0.00,0.00,0.00,0.00,,,,四川省,成都,武侯区,成都市武侯区解放路21号,用户595,16714326534,,,APP-iOS,否,否,否,,多多支付,否,,,是,否,否,否,否,否,邮政快递,YT72320414554,,
2705000407,已退款,2026-05-20 16:23:59,2026-05-21 14:02:30,2026-05-25,2026-05-20 01:22:13,2026-05-22,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,2,129.00,258.00,203.60,202.38,0.00,21.76,19.04,13.60,0.00,1.22,0.00,0.00,0.00,87.97,收到商品破损,退货退款,退款成功,浙江省,杭州,福田区,杭州市福田区中山路35号,用户313,14952821657,,,APP-iOS,否,否,否,,微信支付,否,,,否,否,否,否,否,否,极兔速递,YT28777217418,运输中,
2705000266,待发货,2026-05-20 19:47:06,2026-05-21 14:57:22,2026-05-27,2026-05-20 18:51:10,2026-05-22,儿童益智积木拼装玩具,PD00003,SP00003,SKU006,大颗粒100粒,SKU006,大颗粒100粒,ST006,母婴玩具,益智玩具,积木,大颗粒积木,3,59.00,177.00,164.78,163.79,0.00,1.35,1.18,0.84,8.85,0.99,0.00,0.00,0.00,0.00,,,,北京市,北京,浦东新区,北京市浦东新区南京路158号,用户970,19623246139,,,小程序,否,否,否,,多多支付,否,,,否,否,否,否,否,否,中通快递,YT13299587619,运输中,
2705000051,已取消,2026-05-21 06:50:01,,,2026-05-21 04:44:23,2026-05-23,无线蓝牙耳机Pro版,PD00002,SP00002,SKU004,黑色标准版,SKU004,黑色标准版,ST004,数码电器,影音设备,耳机,无线耳机,5,129.00,645.00,634.18,630.37,0.00,4.33,3.79,2.70,0.00,3.81,0.00,0.00,0.00,0.00,,,,重庆市,重庆,海淀区,重庆市海淀区解放路164号,用户683,14700882639,,,网页,否,否,否,,支付宝,否,,,否,否,否,否,否,否,韵达快递,YT60485987597,,
2705000357,已付款,2026-05-21 12:15:13,2026-05-22 15:58:43,2026-05-26,2026-05-21 15:07:59,2026-05-23,儿童益智积木拼装玩具,PD00003,SP00003,SKU006,大颗粒100粒,SKU006,大颗粒100粒,ST006,母婴玩具,益智玩具,积木,大颗粒积木,1,59.00,59.00,53.22,52.90,0.00,2.31,2.02,1.45,0.00,0.32,0.00,0.00,0.00,0.00,,,,湖南省,长沙,天河区,长沙市天河区长安街214号,用户190,19613258755,,,网页,否,否,否,,支付宝,否,,,否,否,否,否,否,否,申通快递,YT86788905748,运输中,
2705000312,已退款,2026-05-21 15:50:08,2026-05-24 14:45:57,2026-05-27,2026-05-21 08:55:23,2026-05-23,夏季冰丝凉席三件套,PD00001,SP00001,SKU003,1.5m床-蓝色,SKU003,1.5m床-蓝色,ST003,家居生活,床上用品,凉席,冰丝凉席,2,89.00,178.00,136.72,135.90,0.00,16.51,14.45,10.32,0.00,0.82,0.00,0.00,0.00,126.36,七天无理由退货,仅退款,退款成功,广东省,广州,西城区,广州市西城区中山路255号,用户321,19183020792,,老客户,APP-iOS,否,否,否,,花呗分期,否,,,否,否,否,否,否,否,邮政快递,YT97020316991,运输中,
2705000068,已付款,2026-05-21 17:04:54,2026-05-22 15:00:29,2026-05-28,2026-05-21 14:39:14,2026-05-23,男士运动休闲鞋透气款,PD00005,SP00005,SKU010,39码-黑色,SKU010,39码-黑色,ST010,运动户外,运动鞋服,运动鞋,跑步鞋,2,119.00,238.00,207.63,206.38,0.00,12.15,10.63,7.59,0.00,1.25,0.00,0.00,0.00,0.00,,,,云南省,昆明,福田区,昆明市福田区建设路209号,用户168,16888915724,,,APP-iOS,否,否,否,,多多支付,否,,买家,是,否,否,否,否,否,申通快递,YT19401178321,已签收,集运
2705000405,已退款,2026-05-22 03:23:13,2026-05-23 03:28:23,2026-05-24,2026-05-22 08:24:21,2026-05-24,男士运动休闲鞋透气款,PD00005,SP00005,SKU010,39码-黑色,SKU010,39码-黑色,ST010,运动户外,运动鞋服,运动鞋,跑步鞋,5,119.00,595.00,508.17,505.12,0.00,34.73,30.39,21.71,0.00,3.05,0.00,0.00,0.00,235.59,发错货/漏发,仅退款,退款成功,山东省,青岛,浦东新区,青岛市浦东新区中山路113号,用户664,17917963026,,,H5,否,否,否,,花呗分期,否,,,是,否,否,否,否,否,申通快递,YT57579085598,运输中,
2705000504,已完成,2026-05-22 06:23:11,2026-05-24 12:49:44,2026-05-30,2026-05-22 10:00:42,2026-05-24,桌面手机支架可折叠,PD00008,SP00008,SKU018,升级款-银色,SKU018,升级款-银色,ST018,数码电器,手机配件,支架,桌面支架,5,29.90,149.50,114.30,113.61,0.00,14.08,12.32,8.80,0.00,0.69,0.00,0.00,0.00,0.00,,,,广西,南宁,东城区,南宁市东城区建设路252号,用户801,18550204987,,,H5,否,否,否,,支付宝,否,,,否,否,否,否,否,否,顺丰速运,YT52228728124,运输中,
2705000166,已退款,2026-05-22 07:50:41,2026-05-24 12:04:17,2026-05-31,2026-05-22 02:36:34,2026-05-24,无线蓝牙耳机Pro版,PD00002,SP00002,SKU005,白色降噪版,SKU005,白色降噪版,ST005,数码电器,影音设备,耳机,无线耳机,2,189.00,378.00,318.47,316.56,0.00,23.81,20.84,14.88,0.00,1.91,0.00,0.00,0.00,284.37,商品与描述不符,仅退款,退货退款,河北省,石家庄,武侯区,石家庄市武侯区人民路152号,用户238,16637358713,请尽快发货,,H5,是,否,否,,支付宝,否,,,否,否,否,否,否,否,邮政快递,YT61905556357,派送中,
2705000006,已付款,2026-05-22 14:26:08,2026-05-22 21:52:52,2026-05-28,2026-05-22 16:59:07,2026-05-24,不锈钢保温杯大容量,PD00004,SP00004,SKU009,800ml-银色,SKU009,800ml-银色,ST009,家居生活,餐饮用具,保温杯,不锈钢保温杯,2,65.00,130.00,123.04,122.30,0.00,2.78,2.44,1.74,0.00,0.74,0.00,0.00,0.00,0.00,,,,重庆市,重庆,福田区,重庆市福田区长安街180号,用户268,19666766472,,,网页,否,否,否,,多多支付,否,,,否,否,否,否,否,否,邮政快递,YT25284378153,运输中,
2705000281,已完成,2026-05-22 14:44:29,2026-05-24 21:46:28,2026-05-26,2026-05-22 14:18:15,2026-05-24,男士运动休闲鞋透气款,PD00005,SP00005,SKU011,40码-黑色,SKU011,40码-黑色,ST011,运动户外,运动鞋服,运动鞋,跑步鞋,1,119.00,119.00,115.75,115.06,0.00,1.30,1.14,0.81,0.00,0.69,0.00,0.00,0.00,0.00,,,,北京市,北京,南山区,北京市南山区中山路232号,用户322,19350284813,,,H5,否,否,否,,微信支付,否,,,是,否,否,否,否,否,顺丰速运,YT40136468258,派送中,
2705000342,已退款,2026-05-22 16:50:50,2026-05-22 13:00:35,2026-05-29,2026-05-22 09:18:33,2026-05-24,有机红枣夹核桃500g,PD00007,SP00007,SKU016,1000g礼盒,SKU016,1000g礼盒,ST016,食品生鲜,坚果零食,红枣,夹心红枣,5,69.00,345.00,292.20,290.45,0.00,21.12,18.48,13.20,0.00,1.75,0.00,0.00,0.00,144.03,发错货/漏发,仅退款,退货退款,河北省,石家庄,海淀区,石家庄市海淀区南京路146号,用户550,14914450658,,,小程序,否,否,否,,支付宝,否,,,否,否,否,否,否,否,极兔速递,YT15472094009,运输中,集运
2705000283,已退款,2026-05-22 16:57:54,2026-05-22 03:35:06,2026-05-23,2026-05-22 20:48:21,2026-05-24,女士防晒衣轻薄透气,PD00006,SP00006,SKU014,L码-粉色,SKU014,L码-粉色,ST014,服饰内衣,女装,外套,防晒衣,5,69.00,345.00,281.15,279.46,0.00,25.54,22.35,15.96,0.00,1.69,0.00,0.00,0.00,105.04,七天无理由退货,仅退款,退货退款,江苏省,南京,南山区,南京市南山区南京路11号,用户575,19485442566,,要赠品,网页,否,否,否,,支付宝,否,,商家,否,否,否,否,否,否,极兔速递,YT74760599835,运输中,
